Tick; 0
Tick; 36
Tick; 26
Tick; 35
Tick; 34
Tick; 36
Tick; 25
Tick; 32
Tick; 27
Tick; 26
Tick; 27
Tick; 27
Tick; 27
Tick; 25
Tick; 31
Tick; 32
Tick; 36
Tick; 30
Tick; 26
Tick; 30
Tick; 32
Tick; 38
Tick; 46
Tick; 32
Tick; 38
Tick; 28
Tick; 29
Tick; 26
Tick; 26
Tick; 31
Tick; 29
Tick; 32
Tick; 27
Tick; 31
Tick; 33
Tick; 21
Tick; 24
Tick; 31
Tick; 34
Tick; 28
Tick; 31
Tick; 28
Tick; 30
Tick; 29
Tick; 31
Tick; 32
Tick; 37
Tick; 36
Tick; 30
Tick; 31
Tick; 31
Tick; 36
Tick; 32
Tick; 23
Tick; 31
Tick; 32
Tick; 29
Tick; 28
Tick; 30
Tick; 29
Tick; 35
Tick; 32
Tick; 24
Tick; 29
Tick; 29
Tick; 32
Tick; 28
Tick; 30
Tick; 30
Tick; 21
Tick; 34
Tick; 31
Tick; 27
Tick; 32
Tick; 29
Tick; 26
Tick; 31
Tick; 29
Tick; 38
Tick; 26
Tick; 33
Tick; 30
Tick; 29
Tick; 34
Tick; 36
Tick; 33
Tick; 33
Tick; 34
Tick; 29
Tick; 22
Tick; 27
Tick; 29
Tick; 30
Tick; 29
Tick; 38
Tick; 28
Tick; 26
Tick; 33
Tick; 33
Tick; 29
Tick; 24
Tick; 27
Tick; 27
Tick; 36
Tick; 37
Tick; 28
Tick; 29
Tick; 27
Tick; 28
Tick; 37
Tick; 37
Tick; 23
Tick; 38
Tick; 33
Tick; 27
Tick; 33
Tick; 26
Tick; 31
Tick; 31
Tick; 24
Tick; 36
Tick; 27
Tick; 22
Tick; 37
Tick; 36
Tick; 33
Tick; 34
Tick; 31
Tick; 28
Tick; 35
Tick; 36
Tick; 29
Tick; 30
Tick; 38
Tick; 32
Tick; 31
Tick; 23
Tick; 46
Tick; 27
Tick; 27
Tick; 25
Tick; 33
Tick; 30
Tick; 32
Tick; 32
Tick; 35
Tick; 30
Tick; 41
Tick; 36
Tick; 30
Tick; 30
Tick; 28
Tick; 30
Tick; 27
Tick; 42
Tick; 29
Tick; 27
Tick; 34
Tick; 31
Tick; 30
Tick; 33
Tick; 27
Tick; 26
Tick; 33
Tick; 33
Tick; 34
Tick; 32
Tick; 30
Tick; 29
Tick; 34
Tick; 29
Tick; 27
Tick; 27
Tick; 31
Tick; 32
Tick; 30
Tick; 27
